epoch,pgd_base_before,pgd_base_after,delta_base,applied_add,applied_del,deg_hist_jsd,acc_usa,acc_brazil
44,0.08594013750553131,0.08594013750553131,0.0,0,0,0.0,0.6008403361344538,0.6296296296296297
45,0.2336629033088684,0.2336629033088684,0.0,0,0,0.0,0.6008403361344538,0.5925925925925926
46,0.2186385691165924,0.2186385691165924,0.0,0,0,0.0,0.6092436974789915,0.6666666666666666
47,0.2641342282295227,0.2641342282295227,0.0,0,0,0.0,0.6302521008403361,0.6666666666666666
48,0.30983054637908936,0.30983054637908936,0.0,0,0,0.0,0.6302521008403361,0.7407407407407407
49,0.16627764701843262,0.16627764701843262,0.0,0,0,0.0,0.6260504201680672,0.7407407407407407
50,0.02059653401374817,0.02059653401374817,0.0,0,0,0.0,0.634453781512605,0.7407407407407407
51,0.027412742376327515,0.027412742376327515,0.0,0,0,0.0,0.6050420168067226,0.7037037037037037
52,0.12383338809013367,0.12383338809013367,0.0,0,0,0.0,0.6008403361344538,0.6296296296296297
53,0.0017585903406143188,0.0017585903406143188,0.0,0,0,0.0,0.5882352941176471,0.6296296296296297
54,0.045626260340213776,0.045626260340213776,0.0,0,0,0.0,0.5966386554621849,0.6296296296296297
55,0.10109075903892517,0.10109075903892517,0.0,0,0,0.0,0.6050420168067226,0.6296296296296297
56,0.11416563391685486,0.11416563391685486,0.0,0,0,0.0,0.6008403361344538,0.6666666666666666
57,0.03705746680498123,0.03705746680498123,0.0,0,0,0.0,0.6008403361344538,0.6296296296296297
58,0.06859993934631348,0.06859993934631348,0.0,0,0,0.0,0.6176470588235294,0.7037037037037037
59,0.06820876896381378,0.06820876896381378,0.0,0,0,0.0,0.6260504201680672,0.7037037037037037
60,0.1527024507522583,0.1527024507522583,0.0,0,0,0.0,0.6302521008403361,0.6296296296296297
61,0.21176137030124664,0.21176137030124664,0.0,0,0,0.0,0.6176470588235294,0.6666666666666666
62,0.17100468277931213,0.17100468277931213,0.0,0,0,0.0,0.634453781512605,0.6296296296296297
63,0.21195060014724731,0.21195060014724731,0.0,0,0,0.0,0.5966386554621849,0.6666666666666666
64,0.16858869791030884,0.16858869791030884,0.0,0,0,0.0,0.5966386554621849,0.6666666666666666
65,0.011874482035636902,0.011874482035636902,0.0,0,0,0.0,0.6008403361344538,0.6666666666666666
66,0.06980487704277039,0.06980487704277039,0.0,0,0,0.0,0.5882352941176471,0.7407407407407407
67,0.10513541102409363,0.10513541102409363,0.0,0,0,0.0,0.6008403361344538,0.7407407407407407
68,0.03154486417770386,0.03154486417770386,0.0,0,0,0.0,0.6050420168067226,0.7037037037037037
69,-0.08001640439033508,-0.08001640439033508,0.0,0,0,0.0,0.5966386554621849,0.7407407407407407
70,0.016179144382476807,0.016179144382476807,0.0,0,0,0.0,0.5840336134453782,0.7777777777777778
71,0.040579065680503845,0.040579065680503845,0.0,0,0,0.0,0.6050420168067226,0.7407407407407407
72,0.012795254588127136,0.012795254588127136,0.0,0,0,0.0,0.6176470588235294,0.7037037037037037
73,0.04939846694469452,0.04939846694469452,0.0,0,0,0.0,0.6176470588235294,0.8148148148148148
74,0.07184311747550964,0.07184311747550964,0.0,0,0,0.0,0.592436974789916,0.7777777777777778
75,0.11752989143133163,0.11752989143133163,0.0,0,0,0.0,0.5966386554621849,0.7777777777777778
76,0.07963204383850098,0.07963204383850098,0.0,0,0,0.0,0.5882352941176471,0.7407407407407407
77,0.10146364569664001,0.10146364569664001,0.0,0,0,0.0,0.5798319327731093,0.7777777777777778
78,0.024569585919380188,0.024569585919380188,0.0,0,0,0.0,0.592436974789916,0.7777777777777778
79,-0.005838856101036072,-0.005838856101036072,0.0,0,0,0.0,0.6092436974789915,0.7777777777777778
80,0.05569383502006531,0.05569383502006531,0.0,0,0,0.0,0.592436974789916,0.7777777777777778
81,0.05783204734325409,0.05783204734325409,0.0,0,0,0.0,0.6176470588235294,0.7407407407407407
82,0.10005244612693787,0.10005244612693787,0.0,0,0,0.0,0.6218487394957983,0.7777777777777778
83,0.0705912709236145,0.0705912709236145,0.0,0,0,0.0,0.6050420168067226,0.7777777777777778
84,-0.05165387690067291,-0.05165387690067291,0.0,0,0,0.0,0.6008403361344538,0.7407407407407407
85,-0.14843565225601196,-0.14843565225601196,0.0,0,0,0.0,0.6050420168067226,0.7407407407407407
86,-0.19143404066562653,-0.19143404066562653,0.0,0,0,0.0,0.6176470588235294,0.7407407407407407
87,-0.05686631798744202,-0.05686631798744202,0.0,0,0,0.0,0.6176470588235294,0.7407407407407407
88,-0.06520901620388031,-0.06520901620388031,0.0,0,0,0.0,0.592436974789916,0.7777777777777778
89,-0.05560937523841858,-0.05560937523841858,0.0,0,0,0.0,0.6218487394957983,0.8148148148148148
90,-0.07162956893444061,-0.07162956893444061,0.0,0,0,0.0,0.6260504201680672,0.7777777777777778
91,0.0355050265789032,0.0355050265789032,0.0,0,0,0.0,0.6260504201680672,0.7407407407407407
92,0.04768335446715355,0.04768335446715355,0.0,0,0,0.0,0.6512605042016807,0.7037037037037037
93,-0.038480065762996674,-0.038480065762996674,0.0,0,0,0.0,0.6260504201680672,0.6666666666666666
94,-0.17583425343036652,-0.17583425343036652,0.0,0,0,0.0,0.634453781512605,0.7037037037037037
95,-0.2452700287103653,-0.2452700287103653,0.0,0,0,0.0,0.6302521008403361,0.7037037037037037
96,-0.14985820651054382,-0.14985820651054382,0.0,0,0,0.0,0.6050420168067226,0.7777777777777778
97,-0.10312426090240479,-0.10312426090240479,0.0,0,0,0.0,0.6218487394957983,0.7407407407407407
98,-0.16270075738430023,-0.16270075738430023,0.0,0,0,0.0,0.6092436974789915,0.7407407407407407
99,-0.24302348494529724,-0.24302348494529724,0.0,0,0,0.0,0.6134453781512605,0.7407407407407407
0,0.566138744354248,0.566138744354248,0.0,0,0,0.0,0.6050420168067226,0.7037037037037037
1,-0.029585741460323334,-0.029585741460323334,0.0,0,0,0.0,0.5756302521008403,0.6666666666666666
2,-0.05016621947288513,-0.05016621947288513,0.0,0,0,0.0,0.5840336134453782,0.5555555555555556
3,-0.04741280525922775,-0.04741280525922775,0.0,0,0,0.0,0.592436974789916,0.6666666666666666
4,-0.05001724511384964,-0.05001724511384964,0.0,0,0,0.0,0.6050420168067226,0.6296296296296297
5,-0.06210644915699959,-0.06210644915699959,0.0,0,0,0.0,0.6428571428571429,0.5925925925925926
6,-0.062153398990631104,-0.062153398990631104,0.0,0,0,0.0,0.6134453781512605,0.7037037037037037
7,-0.06741087138652802,-0.06741087138652802,0.0,0,0,0.0,0.6176470588235294,0.7037037037037037
8,-0.08510784804821014,-0.08510784804821014,0.0,0,0,0.0,0.6176470588235294,0.6296296296296297
9,-0.10097101330757141,-0.10097101330757141,0.0,0,0,0.0,0.6176470588235294,0.6666666666666666
10,-0.1166473776102066,-0.1166473776102066,0.0,0,0,0.0,0.6428571428571429,0.6666666666666666
11,-0.10716191679239273,-0.10716191679239273,0.0,0,0,0.0,0.634453781512605,0.6666666666666666
12,-0.11708956956863403,-0.11708956956863403,0.0,0,0,0.0,0.6386554621848739,0.7037037037037037
13,-0.06793864071369171,-0.06793864071369171,0.0,0,0,0.0,0.6302521008403361,0.6666666666666666
14,-0.08375108242034912,-0.08375108242034912,0.0,0,0,0.0,0.6302521008403361,0.7037037037037037
15,-0.12125170230865479,-0.12125170230865479,0.0,0,0,0.0,0.6302521008403361,0.6296296296296297
16,-0.1267932802438736,-0.1267932802438736,0.0,0,0,0.0,0.634453781512605,0.6296296296296297
17,-0.10613389313220978,-0.10613389313220978,0.0,0,0,0.0,0.6218487394957983,0.6666666666666666
18,-0.16566519439220428,-0.16566519439220428,0.0,0,0,0.0,0.6260504201680672,0.6666666666666666
19,-0.19697266817092896,-0.19697266817092896,0.0,0,0,0.0,0.634453781512605,0.6666666666666666
20,-0.2128516137599945,-0.2128516137599945,0.0,0,0,0.0,0.6302521008403361,0.6666666666666666
21,-0.09595552086830139,-0.09595552086830139,0.0,0,0,0.0,0.6134453781512605,0.6666666666666666
22,-0.0013913288712501526,-0.0013913288712501526,0.0,0,0,0.0,0.6218487394957983,0.6296296296296297
23,-0.11875541508197784,-0.11875541508197784,0.0,0,0,0.0,0.6260504201680672,0.6296296296296297
24,-0.15234266221523285,-0.15234266221523285,0.0,0,0,0.0,0.6302521008403361,0.6296296296296297
25,-0.08447876572608948,-0.08447876572608948,0.0,0,0,0.0,0.6218487394957983,0.6296296296296297
26,0.13590385019779205,0.13590385019779205,0.0,0,0,0.0,0.6302521008403361,0.6296296296296297
27,0.28120356798171997,0.28120356798171997,0.0,0,0,0.0,0.634453781512605,0.6666666666666666
28,0.21935789287090302,0.21935789287090302,0.0,0,0,0.0,0.6260504201680672,0.6666666666666666
29,0.19971460103988647,0.19971460103988647,0.0,0,0,0.0,0.6470588235294118,0.6666666666666666
30,0.053216397762298584,0.053216397762298584,0.0,0,0,0.0,0.634453781512605,0.6666666666666666
31,0.10401949286460876,0.10401949286460876,0.0,0,0,0.0,0.6260504201680672,0.6296296296296297
32,0.20055639743804932,0.20055639743804932,0.0,0,0,0.0,0.6260504201680672,0.6296296296296297
33,0.15595175325870514,0.15595175325870514,0.0,0,0,0.0,0.6050420168067226,0.5925925925925926
34,0.09562499821186066,0.09562499821186066,0.0,0,0,0.0,0.6134453781512605,0.5925925925925926
35,0.12502849102020264,0.12502849102020264,0.0,0,0,0.0,0.6176470588235294,0.6296296296296297
36,0.033453017473220825,0.033453017473220825,0.0,0,0,0.0,0.6092436974789915,0.6666666666666666
37,-0.07115979492664337,-0.07115979492664337,0.0,0,0,0.0,0.6386554621848739,0.6296296296296297
38,-0.008959263563156128,-0.008959263563156128,0.0,0,0,0.0,0.6386554621848739,0.6296296296296297
39,0.08743533492088318,0.08743533492088318,0.0,0,0,0.0,0.6260504201680672,0.6666666666666666
40,0.12455932796001434,0.12455932796001434,0.0,0,0,0.0,0.6260504201680672,0.5555555555555556
41,0.08152763545513153,0.08152763545513153,0.0,0,0,0.0,0.6134453781512605,0.5925925925925926
42,-0.013528868556022644,-0.013528868556022644,0.0,0,0,0.0,0.6134453781512605,0.6296296296296297
43,-0.05887921154499054,-0.05887921154499054,0.0,0,0,0.0,0.6218487394957983,0.5925925925925926
44,-0.039413273334503174,-0.039413273334503174,0.0,0,0,0.0,0.6428571428571429,0.6296296296296297
45,-0.007185161113739014,-0.007185161113739014,0.0,0,0,0.0,0.6134453781512605,0.5925925925925926
46,0.021068081259727478,0.021068081259727478,0.0,0,0,0.0,0.5966386554621849,0.6296296296296297
47,0.12126727402210236,0.12126727402210236,0.0,0,0,0.0,0.6134453781512605,0.6296296296296297
48,-0.03210994601249695,-0.03210994601249695,0.0,0,0,0.0,0.6092436974789915,0.7037037037037037
49,-0.04532882571220398,-0.04532882571220398,0.0,0,0,0.0,0.6134453781512605,0.5925925925925926
50,0.08028998970985413,0.08028998970985413,0.0,0,0,0.0,0.6134453781512605,0.5185185185185185
51,0.007857084274291992,0.007857084274291992,0.0,0,0,0.0,0.6134453781512605,0.5925925925925926
52,0.02918112277984619,0.02918112277984619,0.0,0,0,0.0,0.634453781512605,0.5925925925925926
53,0.08863009512424469,0.08863009512424469,0.0,0,0,0.0,0.634453781512605,0.5925925925925926
54,-0.06298059225082397,-0.06298059225082397,0.0,0,0,0.0,0.634453781512605,0.5555555555555556
55,0.03915698826313019,0.03915698826313019,0.0,0,0,0.0,0.6176470588235294,0.6296296296296297
56,0.1477954387664795,0.1477954387664795,0.0,0,0,0.0,0.6050420168067226,0.5185185185185185
57,0.039412692189216614,0.039412692189216614,0.0,0,0,0.0,0.6176470588235294,0.5925925925925926
58,0.03129290044307709,0.03129290044307709,0.0,0,0,0.0,0.6386554621848739,0.5555555555555556
59,0.01075446605682373,0.01075446605682373,0.0,0,0,0.0,0.6302521008403361,0.5925925925925926
60,0.035821110010147095,0.035821110010147095,0.0,0,0,0.0,0.6008403361344538,0.5925925925925926
61,0.01529405266046524,0.01529405266046524,0.0,0,0,0.0,0.6008403361344538,0.5555555555555556
62,-0.009056299924850464,-0.009056299924850464,0.0,0,0,0.0,0.592436974789916,0.5555555555555556
63,-0.07298298180103302,-0.07298298180103302,0.0,0,0,0.0,0.5882352941176471,0.5555555555555556
64,-0.1436576098203659,-0.1436576098203659,0.0,0,0,0.0,0.6008403361344538,0.5185185185185185
65,-0.055256664752960205,-0.055256664752960205,0.0,0,0,0.0,0.592436974789916,0.5185185185185185
66,0.053119927644729614,0.053119927644729614,0.0,0,0,0.0,0.6008403361344538,0.5925925925925926
67,0.17089341580867767,0.17089341580867767,0.0,0,0,0.0,0.5756302521008403,0.5925925925925926
68,0.09755663573741913,0.09755663573741913,0.0,0,0,0.0,0.5714285714285714,0.5925925925925926
69,-0.023194145411252975,-0.023194145411252975,0.0,0,0,0.0,0.5714285714285714,0.5925925925925926
70,0.010118499398231506,0.010118499398231506,0.0,0,0,0.0,0.592436974789916,0.5925925925925926
71,0.07134416699409485,0.07134416699409485,0.0,0,0,0.0,0.5966386554621849,0.5925925925925926
72,-0.007447630167007446,-0.007447630167007446,0.0,0,0,0.0,0.5840336134453782,0.6666666666666666
73,-0.0354698970913887,-0.0354698970913887,0.0,0,0,0.0,0.5798319327731093,0.7037037037037037
74,-0.060507189482450485,-0.060507189482450485,0.0,0,0,0.0,0.5840336134453782,0.6666666666666666
75,-0.07299080491065979,-0.07299080491065979,0.0,0,0,0.0,0.5756302521008403,0.7037037037037037
76,-0.09748731553554535,-0.09748731553554535,0.0,0,0,0.0,0.5714285714285714,0.7037037037037037
77,-0.19252584874629974,-0.19252584874629974,0.0,0,0,0.0,0.5672268907563025,0.7037037037037037
78,-0.1240735724568367,-0.1240735724568367,0.0,0,0,0.0,0.5672268907563025,0.6666666666666666
79,0.09441564977169037,0.09441564977169037,0.0,0,0,0.0,0.5756302521008403,0.6666666666666666
80,0.2091600000858307,0.2091600000858307,0.0,0,0,0.0,0.5588235294117647,0.6296296296296297
81,0.08520437777042389,0.08520437777042389,0.0,0,0,0.0,0.5756302521008403,0.6296296296296297
82,-0.08762297034263611,-0.08762297034263611,0.0,0,0,0.0,0.5714285714285714,0.7037037037037037
83,-0.08521576225757599,-0.08521576225757599,0.0,0,0,0.0,0.5714285714285714,0.7037037037037037
84,-0.09034478664398193,-0.09034478664398193,0.0,0,0,0.0,0.5630252100840336,0.7037037037037037
85,-0.18857116997241974,-0.18857116997241974,0.0,0,0,0.0,0.5630252100840336,0.7037037037037037
86,-0.05314512178301811,-0.05314512178301811,0.0,0,0,0.0,0.5798319327731093,0.7037037037037037
87,0.11168497800827026,0.11168497800827026,0.0,0,0,0.0,0.5672268907563025,0.7037037037037037
88,0.06705507636070251,0.06705507636070251,0.0,0,0,0.0,0.5672268907563025,0.7407407407407407
89,-0.07974407821893692,-0.07974407821893692,0.0,0,0,0.0,0.5630252100840336,0.7777777777777778
90,-0.14643090963363647,-0.14643090963363647,0.0,0,0,0.0,0.5714285714285714,0.7407407407407407
91,-0.17398574948310852,-0.17398574948310852,0.0,0,0,0.0,0.5798319327731093,0.7037037037037037
92,-0.12264572083950043,-0.12264572083950043,0.0,0,0,0.0,0.5756302521008403,0.7037037037037037
93,0.010621488094329834,0.010621488094329834,0.0,0,0,0.0,0.5756302521008403,0.7407407407407407
94,0.03411082923412323,0.03411082923412323,0.0,0,0,0.0,0.5840336134453782,0.6666666666666666
95,-0.10912943631410599,-0.10912943631410599,0.0,0,0,0.0,0.5840336134453782,0.6666666666666666
96,-0.1147923618555069,-0.1147923618555069,0.0,0,0,0.0,0.5966386554621849,0.6666666666666666
97,-0.025755107402801514,-0.025755107402801514,0.0,0,0,0.0,0.5840336134453782,0.6666666666666666
98,-0.018655061721801758,-0.018655061721801758,0.0,0,0,0.0,0.5882352941176471,0.6296296296296297
99,-0.07460735738277435,-0.07460735738277435,0.0,0,0,0.0,0.5798319327731093,0.6666666666666666
0,17.659610748291016,17.659610748291016,0.0,0,0,0.0,0.6302521008403361,0.7777777777777778
1,0.1928897500038147,0.1928897500038147,0.0,0,0,0.0,0.6428571428571429,0.7777777777777778
2,-0.030872434377670288,-0.030872434377670288,0.0,0,0,0.0,0.6218487394957983,0.7777777777777778
3,-0.06892649084329605,-0.06892649084329605,0.0,0,0,0.0,0.6386554621848739,0.7037037037037037
4,-0.0618024580180645,-0.0618024580180645,0.0,0,0,0.0,0.6176470588235294,0.7407407407407407
5,-0.06388247013092041,-0.06388247013092041,0.0,0,0,0.0,0.6092436974789915,0.6666666666666666
6,-0.06989045441150665,-0.06989045441150665,0.0,0,0,0.0,0.6134453781512605,0.6296296296296297
7,-0.0800408124923706,-0.0800408124923706,0.0,0,0,0.0,0.6302521008403361,0.7037037037037037
8,-0.08766796439886093,-0.08766796439886093,0.0,0,0,0.0,0.634453781512605,0.7407407407407407
9,-0.10177188366651535,-0.10177188366651535,0.0,0,0,0.0,0.6218487394957983,0.6666666666666666
10,-0.1111147403717041,-0.1111147403717041,0.0,0,0,0.0,0.6428571428571429,0.5925925925925926
11,-0.1344304084777832,-0.1344304084777832,0.0,0,0,0.0,0.6386554621848739,0.5925925925925926
12,-0.1449110060930252,-0.1449110060930252,0.0,0,0,0.0,0.634453781512605,0.6666666666666666
13,-0.1331491470336914,-0.1331491470336914,0.0,0,0,0.0,0.6386554621848739,0.6296296296296297
14,-0.0827929824590683,-0.0827929824590683,0.0,0,0,0.0,0.6638655462184874,0.6666666666666666
15,-0.08782099187374115,-0.08782099187374115,0.0,0,0,0.0,0.6470588235294118,0.7037037037037037
16,-0.11430495977401733,-0.11430495977401733,0.0,0,0,0.0,0.6554621848739496,0.7037037037037037
17,-0.1578659862279892,-0.1578659862279892,0.0,0,0,0.0,0.6386554621848739,0.7037037037037037
18,-0.13423652946949005,-0.13423652946949005,0.0,0,0,0.0,0.6428571428571429,0.6666666666666666
19,-0.05737530440092087,-0.05737530440092087,0.0,0,0,0.0,0.6050420168067226,0.6666666666666666
20,-0.12794600427150726,-0.12794600427150726,0.0,0,0,0.0,0.6176470588235294,0.5555555555555556
21,-0.05464601516723633,-0.05464601516723633,0.0,0,0,0.0,0.6218487394957983,0.6666666666666666
22,0.04503771662712097,0.04503771662712097,0.0,0,0,0.0,0.6302521008403361,0.7777777777777778
23,0.005601726472377777,0.005601726472377777,0.0,0,0,0.0,0.6512605042016807,0.7777777777777778
24,-0.07930070161819458,-0.07930070161819458,0.0,0,0,0.0,0.6554621848739496,0.7777777777777778
25,-0.020738206803798676,-0.020738206803798676,0.0,0,0,0.0,0.6428571428571429,0.7407407407407407
26,-0.08728526532649994,-0.08728526532649994,0.0,0,0,0.0,0.634453781512605,0.7407407407407407
27,-0.017172425985336304,-0.017172425985336304,0.0,0,0,0.0,0.6428571428571429,0.7407407407407407
28,0.07907098531723022,0.07907098531723022,0.0,0,0,0.0,0.6512605042016807,0.7407407407407407
29,0.10246828198432922,0.10246828198432922,0.0,0,0,0.0,0.6596638655462185,0.7407407407407407
30,0.04780587553977966,0.04780587553977966,0.0,0,0,0.0,0.6512605042016807,0.7037037037037037
31,-0.024312257766723633,-0.024312257766723633,0.0,0,0,0.0,0.6428571428571429,0.7037037037037037
32,-0.02850550413131714,-0.02850550413131714,0.0,0,0,0.0,0.634453781512605,0.7407407407407407
33,0.06980408728122711,0.06980408728122711,0.0,0,0,0.0,0.6428571428571429,0.7407407407407407
34,-0.05121879279613495,-0.05121879279613495,0.0,0,0,0.0,0.634453781512605,0.7407407407407407
35,-0.09726369380950928,-0.09726369380950928,0.0,0,0,0.0,0.6176470588235294,0.7037037037037037
36,0.03418874740600586,0.03418874740600586,0.0,0,0,0.0,0.6386554621848739,0.7037037037037037
37,0.03348939120769501,0.03348939120769501,0.0,0,0,0.0,0.6386554621848739,0.7407407407407407
38,-0.04683210700750351,-0.04683210700750351,0.0,0,0,0.0,0.6512605042016807,0.7777777777777778
39,0.02292180247604847,0.02292180247604847,0.0,0,0,0.0,0.6302521008403361,0.7777777777777778
40,0.020939722657203674,0.020939722657203674,0.0,0,0,0.0,0.6386554621848739,0.7777777777777778
41,0.0714663416147232,0.0714663416147232,0.0,0,0,0.0,0.6092436974789915,0.8148148148148148
42,0.043328508734703064,0.043328508734703064,0.0,0,0,0.0,0.6302521008403361,0.7407407407407407
43,0.02903364598751068,0.02903364598751068,0.0,0,0,0.0,0.6050420168067226,0.7037037037037037
44,-0.06999032199382782,-0.06999032199382782,0.0,0,0,0.0,0.634453781512605,0.7777777777777778
45,-0.020644962787628174,-0.020644962787628174,0.0,0,0,0.0,0.6260504201680672,0.7407407407407407
46,-0.026481911540031433,-0.026481911540031433,0.0,0,0,0.0,0.6218487394957983,0.7777777777777778
47,-0.10388229042291641,-0.10388229042291641,0.0,0,0,0.0,0.6302521008403361,0.7037037037037037
48,-0.0918741300702095,-0.0918741300702095,0.0,0,0,0.0,0.6554621848739496,0.7407407407407407
49,-0.015963822603225708,-0.015963822603225708,0.0,0,0,0.0,0.6428571428571429,0.7407407407407407
50,-0.03932228684425354,-0.03932228684425354,0.0,0,0,0.0,0.6176470588235294,0.7407407407407407
51,-0.08317966759204865,-0.08317966759204865,0.0,0,0,0.0,0.6176470588235294,0.7037037037037037
52,-0.024903371930122375,-0.024903371930122375,0.0,0,0,0.0,0.6302521008403361,0.7777777777777778
53,0.13073937594890594,0.13073937594890594,0.0,0,0,0.0,0.6050420168067226,0.7037037037037037
54,0.08596061170101166,0.08596061170101166,0.0,0,0,0.0,0.6092436974789915,0.7407407407407407
55,-0.1458757072687149,-0.1458757072687149,0.0,0,0,0.0,0.6176470588235294,0.7037037037037037
56,-0.135328471660614,-0.135328471660614,0.0,0,0,0.0,0.6176470588235294,0.7037037037037037
57,-0.09708543121814728,-0.09708543121814728,0.0,0,0,0.0,0.6176470588235294,0.6666666666666666
58,-0.08472725749015808,-0.08472725749015808,0.0,0,0,0.0,0.6008403361344538,0.7777777777777778
59,-0.06332698464393616,-0.06332698464393616,0.0,0,0,0.0,0.5882352941176471,0.7407407407407407
60,-0.04890834912657738,-0.04890834912657738,0.0,0,0,0.0,0.5882352941176471,0.7777777777777778
61,-0.11048075556755066,-0.11048075556755066,0.0,0,0,0.0,0.6008403361344538,0.7777777777777778
62,-0.027569517493247986,-0.027569517493247986,0.0,0,0,0.0,0.6134453781512605,0.7777777777777778
63,-0.007383465766906738,-0.007383465766906738,0.0,0,0,0.0,0.6134453781512605,0.8148148148148148
64,-0.1996118724346161,-0.1996118724346161,0.0,0,0,0.0,0.634453781512605,0.7777777777777778
65,-0.07677966356277466,-0.07677966356277466,0.0,0,0,0.0,0.6260504201680672,0.7407407407407407
66,0.08931933343410492,0.08931933343410492,0.0,0,0,0.0,0.6176470588235294,0.7407407407407407
67,0.040319040417671204,0.040319040417671204,0.0,0,0,0.0,0.6092436974789915,0.7407407407407407
68,-0.0064252763986587524,-0.0064252763986587524,0.0,0,0,0.0,0.5882352941176471,0.7407407407407407
69,-0.14944905042648315,-0.14944905042648315,0.0,0,0,0.0,0.6008403361344538,0.7037037037037037
70,-0.23237231373786926,-0.23237231373786926,0.0,0,0,0.0,0.6176470588235294,0.6666666666666666
71,-0.08889167010784149,-0.08889167010784149,0.0,0,0,0.0,0.6176470588235294,0.7037037037037037
72,0.10819251835346222,0.10819251835346222,0.0,0,0,0.0,0.6008403361344538,0.7037037037037037
73,0.12978819012641907,0.12978819012641907,0.0,0,0,0.0,0.6050420168067226,0.6666666666666666
74,0.04080742970108986,0.04080742970108986,0.0,0,0,0.0,0.6050420168067226,0.6666666666666666
75,-0.20372095704078674,-0.20372095704078674,0.0,0,0,0.0,0.5966386554621849,0.6666666666666666
76,-0.17237317562103271,-0.17237317562103271,0.0,0,0,0.0,0.6008403361344538,0.7037037037037037
77,-0.01948133111000061,-0.01948133111000061,0.0,0,0,0.0,0.6092436974789915,0.7037037037037037
78,-0.0254497230052948,-0.0254497230052948,0.0,0,0,0.0,0.6092436974789915,0.7407407407407407
79,-0.10410518199205399,-0.10410518199205399,0.0,0,0,0.0,0.6008403361344538,0.7037037037037037
80,-0.12330155074596405,-0.12330155074596405,0.0,0,0,0.0,0.6050420168067226,0.7407407407407407
81,-0.06938111782073975,-0.06938111782073975,0.0,0,0,0.0,0.6050420168067226,0.7037037037037037
82,-0.090330570936203,-0.090330570936203,0.0,0,0,0.0,0.6218487394957983,0.7037037037037037
83,-0.18485437333583832,-0.18485437333583832,0.0,0,0,0.0,0.6260504201680672,0.7037037037037037
84,-0.09700490534305573,-0.09700490534305573,0.0,0,0,0.0,0.6050420168067226,0.7037037037037037
85,0.010931164026260376,0.010931164026260376,0.0,0,0,0.0,0.6050420168067226,0.6296296296296297
86,0.024648115038871765,0.024648115038871765,0.0,0,0,0.0,0.6092436974789915,0.7037037037037037
87,-0.053869664669036865,-0.053869664669036865,0.0,0,0,0.0,0.6218487394957983,0.6666666666666666
88,-0.07869333028793335,-0.07869333028793335,0.0,0,0,0.0,0.6260504201680672,0.7037037037037037
89,-0.1070595383644104,-0.1070595383644104,0.0,0,0,0.0,0.6386554621848739,0.6666666666666666
