epoch,pgd_base_before,pgd_base_after,delta_base,applied_add,applied_del,deg_hist_jsd,acc_usa,acc_brazil
38,0.17588147521018982,0.17588147521018982,0.0,0,0,0.0,0.6176470588235294,0.6296296296296297
39,0.04305153340101242,0.04305153340101242,0.0,0,0,0.0,0.592436974789916,0.5925925925925926
40,0.008522272109985352,0.008522272109985352,0.0,0,0,0.0,0.5966386554621849,0.6296296296296297
41,-0.037907183170318604,-0.037907183170318604,0.0,0,0,0.0,0.6050420168067226,0.6296296296296297
42,0.0524844229221344,0.0524844229221344,0.0,0,0,0.0,0.6218487394957983,0.6666666666666666
43,0.053823068737983704,0.053823068737983704,0.0,0,0,0.0,0.6008403361344538,0.6666666666666666
44,-0.01715514063835144,-0.01715514063835144,0.0,0,0,0.0,0.6260504201680672,0.6666666666666666
45,0.04104208946228027,0.04104208946228027,0.0,0,0,0.0,0.6302521008403361,0.7407407407407407
46,0.08692380785942078,0.08692380785942078,0.0,0,0,0.0,0.6218487394957983,0.7037037037037037
47,0.0014899969100952148,0.0014899969100952148,0.0,0,0,0.0,0.6092436974789915,0.7407407407407407
48,-0.050691694021224976,-0.050691694021224976,0.0,0,0,0.0,0.6008403361344538,0.8148148148148148
49,0.058662354946136475,0.058662354946136475,0.0,0,0,0.0,0.5966386554621849,0.7777777777777778
50,-0.0023280009627342224,-0.0023280009627342224,0.0,0,0,0.0,0.592436974789916,0.7777777777777778
51,0.14716508984565735,0.14716508984565735,0.0,0,0,0.0,0.5966386554621849,0.7777777777777778
52,0.1703624129295349,0.1703624129295349,0.0,0,0,0.0,0.6218487394957983,0.7037037037037037
53,0.08474452048540115,0.08474452048540115,0.0,0,0,0.0,0.5966386554621849,0.7037037037037037
54,0.028075911104679108,0.028075911104679108,0.0,0,0,0.0,0.5840336134453782,0.6666666666666666
55,-0.08061628043651581,-0.08061628043651581,0.0,0,0,0.0,0.5840336134453782,0.6666666666666666
56,-0.1400195062160492,-0.1400195062160492,0.0,0,0,0.0,0.5840336134453782,0.7037037037037037
57,0.0063669681549072266,0.0063669681549072266,0.0,0,0,0.0,0.592436974789916,0.7037037037037037
58,0.017890334129333496,0.017890334129333496,0.0,0,0,0.0,0.6008403361344538,0.7037037037037037
59,0.0704258382320404,0.0704258382320404,0.0,0,0,0.0,0.6260504201680672,0.6666666666666666
60,0.13416698575019836,0.13416698575019836,0.0,0,0,0.0,0.6260504201680672,0.7037037037037037
61,0.014462724328041077,0.014462724328041077,0.0,0,0,0.0,0.6260504201680672,0.7407407407407407
62,-0.0849895030260086,-0.0849895030260086,0.0,0,0,0.0,0.6176470588235294,0.7037037037037037
63,-0.17865879833698273,-0.17865879833698273,0.0,0,0,0.0,0.6218487394957983,0.7037037037037037
64,-0.1970517784357071,-0.1970517784357071,0.0,0,0,0.0,0.6260504201680672,0.7037037037037037
65,-0.18849362432956696,-0.18849362432956696,0.0,0,0,0.0,0.6302521008403361,0.7037037037037037
66,-0.19824320077896118,-0.19824320077896118,0.0,0,0,0.0,0.634453781512605,0.7037037037037037
67,-0.04837656021118164,-0.04837656021118164,0.0,0,0,0.0,0.6302521008403361,0.7037037037037037
68,0.03425402194261551,0.03425402194261551,0.0,0,0,0.0,0.6218487394957983,0.7777777777777778
69,-0.15839138627052307,-0.15839138627052307,0.0,0,0,0.0,0.6386554621848739,0.6666666666666666
70,-0.23530232906341553,-0.23530232906341553,0.0,0,0,0.0,0.6176470588235294,0.7777777777777778
71,-0.14665399491786957,-0.14665399491786957,0.0,0,0,0.0,0.6050420168067226,0.6666666666666666
72,-0.08228330314159393,-0.08228330314159393,0.0,0,0,0.0,0.6218487394957983,0.6666666666666666
73,0.05962410569190979,0.05962410569190979,0.0,0,0,0.0,0.6176470588235294,0.7407407407407407
74,0.18733645975589752,0.18733645975589752,0.0,0,0,0.0,0.6176470588235294,0.6666666666666666
75,0.21205228567123413,0.21205228567123413,0.0,0,0,0.0,0.634453781512605,0.7407407407407407
76,0.12168289721012115,0.12168289721012115,0.0,0,0,0.0,0.6302521008403361,0.7037037037037037
77,-0.035101018846035004,-0.035101018846035004,0.0,0,0,0.0,0.634453781512605,0.6296296296296297
78,-0.15114131569862366,-0.15114131569862366,0.0,0,0,0.0,0.6260504201680672,0.6296296296296297
79,-0.13110007345676422,-0.13110007345676422,0.0,0,0,0.0,0.6134453781512605,0.6296296296296297
80,-0.048633821308612823,-0.048633821308612823,0.0,0,0,0.0,0.6134453781512605,0.6666666666666666
81,0.0032853749580681324,0.0032853749580681324,0.0,0,0,0.0,0.6134453781512605,0.7037037037037037
82,0.18250855803489685,0.18250855803489685,0.0,0,0,0.0,0.6218487394957983,0.7407407407407407
83,0.1219528317451477,0.1219528317451477,0.0,0,0,0.0,0.6386554621848739,0.7037037037037037
84,-0.029937155544757843,-0.029937155544757843,0.0,0,0,0.0,0.6218487394957983,0.7037037037037037
85,-0.0898844301700592,-0.0898844301700592,0.0,0,0,0.0,0.6218487394957983,0.7037037037037037
86,-0.1508275270462036,-0.1508275270462036,0.0,0,0,0.0,0.6218487394957983,0.6666666666666666
87,-0.15906941890716553,-0.15906941890716553,0.0,0,0,0.0,0.6218487394957983,0.7037037037037037
88,-0.07384349405765533,-0.07384349405765533,0.0,0,0,0.0,0.6302521008403361,0.7407407407407407
89,-0.04726794362068176,-0.04726794362068176,0.0,0,0,0.0,0.6386554621848739,0.7037037037037037
90,-0.1323714405298233,-0.1323714405298233,0.0,0,0,0.0,0.6218487394957983,0.7407407407407407
91,-0.04760506749153137,-0.04760506749153137,0.0,0,0,0.0,0.6176470588235294,0.7407407407407407
92,-0.10450892895460129,-0.10450892895460129,0.0,0,0,0.0,0.6176470588235294,0.7777777777777778
93,-0.1368670016527176,-0.1368670016527176,0.0,0,0,0.0,0.6176470588235294,0.7777777777777778
94,-0.1682257503271103,-0.1682257503271103,0.0,0,0,0.0,0.6218487394957983,0.8148148148148148
95,-0.054887838661670685,-0.054887838661670685,0.0,0,0,0.0,0.6092436974789915,0.6666666666666666
96,-0.17547106742858887,-0.17547106742858887,0.0,0,0,0.0,0.6092436974789915,0.7777777777777778
97,-0.2134629786014557,-0.2134629786014557,0.0,0,0,0.0,0.6092436974789915,0.8148148148148148
98,-0.1854291558265686,-0.1854291558265686,0.0,0,0,0.0,0.6008403361344538,0.7777777777777778
99,-0.1858009696006775,-0.1858009696006775,0.0,0,0,0.0,0.6050420168067226,0.7777777777777778
0,16.06473731994629,16.06473731994629,0.0,0,0,0.0,0.6134453781512605,0.6666666666666666
1,0.22983317077159882,0.22983317077159882,0.0,0,0,0.0,0.6092436974789915,0.5925925925925926
2,-0.028587207198143005,-0.028587207198143005,0.0,0,0,0.0,0.5882352941176471,0.7037037037037037
3,-0.06367865204811096,-0.06367865204811096,0.0,0,0,0.0,0.6218487394957983,0.7407407407407407
4,-0.05953603982925415,-0.05953603982925415,0.0,0,0,0.0,0.634453781512605,0.6666666666666666
5,-0.07086844742298126,-0.07086844742298126,0.0,0,0,0.0,0.6260504201680672,0.6296296296296297
6,-0.07781019806861877,-0.07781019806861877,0.0,0,0,0.0,0.6512605042016807,0.7037037037037037
7,-0.07251816987991333,-0.07251816987991333,0.0,0,0,0.0,0.6134453781512605,0.5555555555555556
8,-0.06959451735019684,-0.06959451735019684,0.0,0,0,0.0,0.6134453781512605,0.5925925925925926
9,-0.10595035552978516,-0.10595035552978516,0.0,0,0,0.0,0.6050420168067226,0.5555555555555556
10,-0.09893272817134857,-0.09893272817134857,0.0,0,0,0.0,0.6260504201680672,0.6296296296296297
11,-0.09704089164733887,-0.09704089164733887,0.0,0,0,0.0,0.6596638655462185,0.6666666666666666
12,-0.14402352273464203,-0.14402352273464203,0.0,0,0,0.0,0.6302521008403361,0.6296296296296297
13,-0.1570608764886856,-0.1570608764886856,0.0,0,0,0.0,0.6428571428571429,0.6296296296296297
14,-0.15926435589790344,-0.15926435589790344,0.0,0,0,0.0,0.6470588235294118,0.6666666666666666
15,-0.17671196162700653,-0.17671196162700653,0.0,0,0,0.0,0.6638655462184874,0.6666666666666666
16,-0.21889202296733856,-0.21889202296733856,0.0,0,0,0.0,0.6638655462184874,0.7037037037037037
17,-0.22420483827590942,-0.22420483827590942,0.0,0,0,0.0,0.6428571428571429,0.6666666666666666
18,-0.1445470154285431,-0.1445470154285431,0.0,0,0,0.0,0.6470588235294118,0.6666666666666666
19,-0.1174810379743576,-0.1174810379743576,0.0,0,0,0.0,0.6428571428571429,0.6296296296296297
20,0.018649667501449585,0.018649667501449585,0.0,0,0,0.0,0.6134453781512605,0.5925925925925926
21,0.13116084039211273,0.13116084039211273,0.0,0,0,0.0,0.6134453781512605,0.6296296296296297
22,0.09582993388175964,0.09582993388175964,0.0,0,0,0.0,0.6176470588235294,0.6296296296296297
23,-0.0776820182800293,-0.0776820182800293,0.0,0,0,0.0,0.6050420168067226,0.6296296296296297
24,-0.16553425788879395,-0.16553425788879395,0.0,0,0,0.0,0.6176470588235294,0.6296296296296297
25,-0.15167802572250366,-0.15167802572250366,0.0,0,0,0.0,0.6134453781512605,0.6666666666666666
26,-0.08342194557189941,-0.08342194557189941,0.0,0,0,0.0,0.6092436974789915,0.6666666666666666
27,0.02236633375287056,0.02236633375287056,0.0,0,0,0.0,0.6008403361344538,0.6666666666666666
28,0.0210227370262146,0.0210227370262146,0.0,0,0,0.0,0.6134453781512605,0.6296296296296297
29,0.027847260236740112,0.027847260236740112,0.0,0,0,0.0,0.6092436974789915,0.5925925925925926
30,-0.03528079390525818,-0.03528079390525818,0.0,0,0,0.0,0.5966386554621849,0.6296296296296297
31,-0.04471571743488312,-0.04471571743488312,0.0,0,0,0.0,0.5966386554621849,0.5925925925925926
32,-0.033525243401527405,-0.033525243401527405,0.0,0,0,0.0,0.6218487394957983,0.5925925925925926
33,-0.0014696083962917328,-0.0014696083962917328,0.0,0,0,0.0,0.6050420168067226,0.6296296296296297
34,-0.04881742224097252,-0.04881742224097252,0.0,0,0,0.0,0.6176470588235294,0.6296296296296297
35,-0.06209012120962143,-0.06209012120962143,0.0,0,0,0.0,0.6260504201680672,0.5925925925925926
36,-0.010976508259773254,-0.010976508259773254,0.0,0,0,0.0,0.6050420168067226,0.6296296296296297
37,-0.04332060366868973,-0.04332060366868973,0.0,0,0,0.0,0.6218487394957983,0.6666666666666666
38,-0.03865637630224228,-0.03865637630224228,0.0,0,0,0.0,0.6218487394957983,0.5925925925925926
39,0.007595852017402649,0.007595852017402649,0.0,0,0,0.0,0.634453781512605,0.5925925925925926
40,0.010890334844589233,0.010890334844589233,0.0,0,0,0.0,0.6386554621848739,0.5925925925925926
41,0.05448839068412781,0.05448839068412781,0.0,0,0,0.0,0.6596638655462185,0.6296296296296297
42,-0.02871270477771759,-0.02871270477771759,0.0,0,0,0.0,0.6512605042016807,0.6296296296296297
43,-0.040039755403995514,-0.040039755403995514,0.0,0,0,0.0,0.6638655462184874,0.6296296296296297
44,0.0017619431018829346,0.0017619431018829346,0.0,0,0,0.0,0.6638655462184874,0.6666666666666666
45,0.017253100872039795,0.017253100872039795,0.0,0,0,0.0,0.6680672268907563,0.6666666666666666
46,0.04309551417827606,0.04309551417827606,0.0,0,0,0.0,0.6470588235294118,0.6666666666666666
47,-0.0008394420146942139,-0.0008394420146942139,0.0,0,0,0.0,0.6512605042016807,0.6666666666666666
48,-0.001409284770488739,-0.001409284770488739,0.0,0,0,0.0,0.6428571428571429,0.6666666666666666
49,0.017690226435661316,0.017690226435661316,0.0,0,0,0.0,0.6470588235294118,0.6296296296296297
50,-0.06564980745315552,-0.06564980745315552,0.0,0,0,0.0,0.6260504201680672,0.6666666666666666
51,-0.07009144127368927,-0.07009144127368927,0.0,0,0,0.0,0.6218487394957983,0.7037037037037037
52,-0.0007561743259429932,-0.0007561743259429932,0.0,0,0,0.0,0.6176470588235294,0.6666666666666666
53,0.04331839084625244,0.04331839084625244,0.0,0,0,0.0,0.6050420168067226,0.7037037037037037
54,0.022816099226474762,0.022816099226474762,0.0,0,0,0.0,0.634453781512605,0.7037037037037037
55,-0.002440229058265686,-0.002440229058265686,0.0,0,0,0.0,0.6386554621848739,0.7037037037037037
56,-0.08059705793857574,-0.08059705793857574,0.0,0,0,0.0,0.6302521008403361,0.7037037037037037
57,0.023206710815429688,0.023206710815429688,0.0,0,0,0.0,0.6176470588235294,0.7037037037037037
58,0.07652279734611511,0.07652279734611511,0.0,0,0,0.0,0.6470588235294118,0.7037037037037037
59,-0.0718390941619873,-0.0718390941619873,0.0,0,0,0.0,0.6596638655462185,0.6666666666666666
60,-0.1227785274386406,-0.1227785274386406,0.0,0,0,0.0,0.6302521008403361,0.6296296296296297
61,-0.1085277646780014,-0.1085277646780014,0.0,0,0,0.0,0.634453781512605,0.6296296296296297
62,0.005987316370010376,0.005987316370010376,0.0,0,0,0.0,0.6260504201680672,0.6666666666666666
63,-0.007479652762413025,-0.007479652762413025,0.0,0,0,0.0,0.634453781512605,0.6296296296296297
64,-0.012384802103042603,-0.012384802103042603,0.0,0,0,0.0,0.6428571428571429,0.5925925925925926
65,-0.025480687618255615,-0.025480687618255615,0.0,0,0,0.0,0.6302521008403361,0.6296296296296297
66,-0.09533543139696121,-0.09533543139696121,0.0,0,0,0.0,0.6302521008403361,0.6296296296296297
67,-0.09563842415809631,-0.09563842415809631,0.0,0,0,0.0,0.6428571428571429,0.6296296296296297
68,-0.09662904590368271,-0.09662904590368271,0.0,0,0,0.0,0.6218487394957983,0.6296296296296297
69,-0.15559083223342896,-0.15559083223342896,0.0,0,0,0.0,0.6134453781512605,0.6666666666666666
70,-0.13094785809516907,-0.13094785809516907,0.0,0,0,0.0,0.6302521008403361,0.6666666666666666
71,-0.18889695405960083,-0.18889695405960083,0.0,0,0,0.0,0.6470588235294118,0.7037037037037037
72,-0.14644736051559448,-0.14644736051559448,0.0,0,0,0.0,0.6218487394957983,0.7037037037037037
73,-0.017160505056381226,-0.017160505056381226,0.0,0,0,0.0,0.634453781512605,0.7037037037037037
74,-0.017169050872325897,-0.017169050872325897,0.0,0,0,0.0,0.6134453781512605,0.7777777777777778
75,0.039001159369945526,0.039001159369945526,0.0,0,0,0.0,0.6092436974789915,0.7777777777777778
76,-0.17380774021148682,-0.17380774021148682,0.0,0,0,0.0,0.6428571428571429,0.7037037037037037
77,-0.3225227892398834,-0.3225227892398834,0.0,0,0,0.0,0.6470588235294118,0.7407407407407407
78,-0.3311530649662018,-0.3311530649662018,0.0,0,0,0.0,0.6428571428571429,0.7777777777777778
79,-0.19912469387054443,-0.19912469387054443,0.0,0,0,0.0,0.634453781512605,0.7037037037037037
80,-0.08590896427631378,-0.08590896427631378,0.0,0,0,0.0,0.6470588235294118,0.7777777777777778
81,-0.13170863687992096,-0.13170863687992096,0.0,0,0,0.0,0.6386554621848739,0.7777777777777778
82,-0.12360937893390656,-0.12360937893390656,0.0,0,0,0.0,0.6302521008403361,0.8148148148148148
83,-0.10858485847711563,-0.10858485847711563,0.0,0,0,0.0,0.6302521008403361,0.8518518518518519
0,11.453054428100586,11.453054428100586,0.0,0,0,0.0,0.5798319327731093,0.7037037037037037
1,0.33985066413879395,0.33985066413879395,0.0,0,0,0.0,0.5882352941176471,0.7037037037037037
2,-0.050872717052698135,-0.050872717052698135,0.0,0,0,0.0,0.5798319327731093,0.7037037037037037
3,-0.047212809324264526,-0.047212809324264526,0.0,0,0,0.0,0.5798319327731093,0.7037037037037037
4,-0.06935954093933105,-0.06935954093933105,0.0,0,0,0.0,0.5672268907563025,0.7407407407407407
5,-0.036228109151124954,-0.036228109151124954,0.0,0,0,0.0,0.6050420168067226,0.6666666666666666
6,-0.00010520219802856445,-0.00010520219802856445,0.0,0,0,0.0,0.6176470588235294,0.8148148148148148
7,-0.02903611958026886,-0.02903611958026886,0.0,0,0,0.0,0.6092436974789915,0.7777777777777778
8,-0.05832657217979431,-0.05832657217979431,0.0,0,0,0.0,0.6176470588235294,0.6666666666666666
9,-0.06683127582073212,-0.06683127582073212,0.0,0,0,0.0,0.6428571428571429,0.7037037037037037
10,-0.0779929906129837,-0.0779929906129837,0.0,0,0,0.0,0.634453781512605,0.7037037037037037
11,-0.10617076605558395,-0.10617076605558395,0.0,0,0,0.0,0.6302521008403361,0.7037037037037037
12,-0.11276354640722275,-0.11276354640722275,0.0,0,0,0.0,0.6218487394957983,0.7037037037037037
13,-0.09171687066555023,-0.09171687066555023,0.0,0,0,0.0,0.6302521008403361,0.6666666666666666
14,-0.06731023639440536,-0.06731023639440536,0.0,0,0,0.0,0.6176470588235294,0.7777777777777778
15,-0.09770696610212326,-0.09770696610212326,0.0,0,0,0.0,0.6386554621848739,0.7407407407407407
16,-0.09390881657600403,-0.09390881657600403,0.0,0,0,0.0,0.6386554621848739,0.7777777777777778
17,-0.12183986604213715,-0.12183986604213715,0.0,0,0,0.0,0.6428571428571429,0.8148148148148148
18,-0.1432485282421112,-0.1432485282421112,0.0,0,0,0.0,0.634453781512605,0.7037037037037037
19,-0.07706698775291443,-0.07706698775291443,0.0,0,0,0.0,0.6428571428571429,0.6666666666666666
20,0.002328634262084961,0.002328634262084961,0.0,0,0,0.0,0.6428571428571429,0.6666666666666666
21,0.035896092653274536,0.035896092653274536,0.0,0,0,0.0,0.6554621848739496,0.6296296296296297
22,0.06666704267263412,0.06666704267263412,0.0,0,0,0.0,0.6680672268907563,0.6666666666666666
23,0.09624357521533966,0.09624357521533966,0.0,0,0,0.0,0.6638655462184874,0.6666666666666666
24,-0.06005415320396423,-0.06005415320396423,0.0,0,0,0.0,0.6680672268907563,0.7777777777777778
25,-0.12523427605628967,-0.12523427605628967,0.0,0,0,0.0,0.6386554621848739,0.7407407407407407
26,-0.14813488721847534,-0.14813488721847534,0.0,0,0,0.0,0.6428571428571429,0.7407407407407407
27,-0.1333673894405365,-0.1333673894405365,0.0,0,0,0.0,0.6302521008403361,0.7407407407407407
28,0.03573361039161682,0.03573361039161682,0.0,0,0,0.0,0.6428571428571429,0.7037037037037037
29,0.11972421407699585,0.11972421407699585,0.0,0,0,0.0,0.6512605042016807,0.7777777777777778
30,-0.09648214280605316,-0.09648214280605316,0.0,0,0,0.0,0.6260504201680672,0.7777777777777778
31,-0.1653313785791397,-0.1653313785791397,0.0,0,0,0.0,0.6260504201680672,0.7037037037037037
32,-0.1619577258825302,-0.1619577258825302,0.0,0,0,0.0,0.6512605042016807,0.7037037037037037
33,0.010600542649626732,0.010600542649626732,0.0,0,0,0.0,0.6554621848739496,0.7037037037037037
34,0.1257098913192749,0.1257098913192749,0.0,0,0,0.0,0.6302521008403361,0.7037037037037037
35,0.04861864447593689,0.04861864447593689,0.0,0,0,0.0,0.6260504201680672,0.7037037037037037
36,-0.006499797105789185,-0.006499797105789185,0.0,0,0,0.0,0.6218487394957983,0.7037037037037037
37,-0.023293718695640564,-0.023293718695640564,0.0,0,0,0.0,0.6008403361344538,0.7037037037037037
38,-0.0345672145485878,-0.0345672145485878,0.0,0,0,0.0,0.6134453781512605,0.7037037037037037
39,0.002340763807296753,0.002340763807296753,0.0,0,0,0.0,0.592436974789916,0.7037037037037037
40,0.002204582095146179,0.002204582095146179,0.0,0,0,0.0,0.6176470588235294,0.7037037037037037
41,0.08859333395957947,0.08859333395957947,0.0,0,0,0.0,0.6134453781512605,0.7037037037037037
42,0.05783051252365112,0.05783051252365112,0.0,0,0,0.0,0.6428571428571429,0.7037037037037037
43,-0.082694873213768,-0.082694873213768,0.0,0,0,0.0,0.6302521008403361,0.6666666666666666
44,-0.06033270061016083,-0.06033270061016083,0.0,0,0,0.0,0.6092436974789915,0.6666666666666666
45,-0.07587115466594696,-0.07587115466594696,0.0,0,0,0.0,0.5966386554621849,0.7037037037037037
46,-0.11684028059244156,-0.11684028059244156,0.0,0,0,0.0,0.5798319327731093,0.7407407407407407
47,-0.08385612070560455,-0.08385612070560455,0.0,0,0,0.0,0.592436974789916,0.7037037037037037
48,-0.011521786451339722,-0.011521786451339722,0.0,0,0,0.0,0.5798319327731093,0.7037037037037037
49,-0.07772774994373322,-0.07772774994373322,0.0,0,0,0.0,0.5756302521008403,0.7037037037037037
50,-0.1131090521812439,-0.1131090521812439,0.0,0,0,0.0,0.5882352941176471,0.7407407407407407
51,-0.01407843828201294,-0.01407843828201294,0.0,0,0,0.0,0.5966386554621849,0.7037037037037037
52,0.13140207529067993,0.13140207529067993,0.0,0,0,0.0,0.6008403361344538,0.7037037037037037
53,0.10676465183496475,0.10676465183496475,0.0,0,0,0.0,0.6008403361344538,0.7037037037037037
54,0.08434100449085236,0.08434100449085236,0.0,0,0,0.0,0.6134453781512605,0.7407407407407407
55,0.09633655846118927,0.09633655846118927,0.0,0,0,0.0,0.6008403361344538,0.6666666666666666
56,0.08757080137729645,0.08757080137729645,0.0,0,0,0.0,0.6092436974789915,0.7037037037037037
57,-0.059035345911979675,-0.059035345911979675,0.0,0,0,0.0,0.6176470588235294,0.7407407407407407
58,-0.038139522075653076,-0.038139522075653076,0.0,0,0,0.0,0.6176470588235294,0.7407407407407407
59,0.04622875154018402,0.04622875154018402,0.0,0,0,0.0,0.6092436974789915,0.7777777777777778
60,0.08314286917448044,0.08314286917448044,0.0,0,0,0.0,0.6176470588235294,0.7407407407407407
61,-0.03257124125957489,-0.03257124125957489,0.0,0,0,0.0,0.6302521008403361,0.7777777777777778
62,-0.028398782014846802,-0.028398782014846802,0.0,0,0,0.0,0.6554621848739496,0.7407407407407407
63,-0.07227197289466858,-0.07227197289466858,0.0,0,0,0.0,0.634453781512605,0.7037037037037037
64,-0.03435930609703064,-0.03435930609703064,0.0,0,0,0.0,0.634453781512605,0.6666666666666666
65,-0.07554598897695541,-0.07554598897695541,0.0,0,0,0.0,0.6428571428571429,0.7407407407407407
66,0.016437441110610962,0.016437441110610962,0.0,0,0,0.0,0.592436974789916,0.6666666666666666
67,0.015170246362686157,0.015170246362686157,0.0,0,0,0.0,0.6092436974789915,0.7037037037037037
68,-0.028114423155784607,-0.028114423155784607,0.0,0,0,0.0,0.6176470588235294,0.6296296296296297
69,0.08888447284698486,0.08888447284698486,0.0,0,0,0.0,0.6092436974789915,0.6296296296296297
70,-0.04700586199760437,-0.04700586199760437,0.0,0,0,0.0,0.6218487394957983,0.7037037037037037
71,-0.18014657497406006,-0.18014657497406006,0.0,0,0,0.0,0.6092436974789915,0.7037037037037037
72,-0.1399236023426056,-0.1399236023426056,0.0,0,0,0.0,0.6176470588235294,0.7037037037037037
73,-0.027227014303207397,-0.027227014303207397,0.0,0,0,0.0,0.6134453781512605,0.6296296296296297
74,0.02925163507461548,0.02925163507461548,0.0,0,0,0.0,0.6050420168067226,0.6666666666666666
75,0.04373355954885483,0.04373355954885483,0.0,0,0,0.0,0.6260504201680672,0.7777777777777778
76,-0.028664186596870422,-0.028664186596870422,0.0,0,0,0.0,0.6302521008403361,0.7777777777777778
77,-0.08909451961517334,-0.08909451961517334,0.0,0,0,0.0,0.6302521008403361,0.8148148148148148
78,-0.08710359781980515,-0.08710359781980515,0.0,0,0,0.0,0.6302521008403361,0.8148148148148148
79,-0.03793740272521973,-0.03793740272521973,0.0,0,0,0.0,0.634453781512605,0.7407407407407407
80,-0.0361812561750412,-0.0361812561750412,0.0,0,0,0.0,0.6302521008403361,0.7407407407407407
81,-0.062074318528175354,-0.062074318528175354,0.0,0,0,0.0,0.6092436974789915,0.7407407407407407
82,-0.15911197662353516,-0.15911197662353516,0.0,0,0,0.0,0.6050420168067226,0.7407407407407407
83,-0.0891074538230896,-0.0891074538230896,0.0,0,0,0.0,0.592436974789916,0.7407407407407407
84,0.10129663348197937,0.10129663348197937,0.0,0,0,0.0,0.6134453781512605,0.7037037037037037
85,0.08140484988689423,0.08140484988689423,0.0,0,0,0.0,0.6092436974789915,0.7777777777777778
86,-0.05166354030370712,-0.05166354030370712,0.0,0,0,0.0,0.5966386554621849,0.7777777777777778
87,-0.13773605227470398,-0.13773605227470398,0.0,0,0,0.0,0.6050420168067226,0.7037037037037037
88,0.009674996137619019,0.009674996137619019,0.0,0,0,0.0,0.6134453781512605,0.7037037037037037
89,-0.09269969165325165,-0.09269969165325165,0.0,0,0,0.0,0.6092436974789915,0.7037037037037037
90,-0.07084044814109802,-0.07084044814109802,0.0,0,0,0.0,0.6218487394957983,0.7037037037037037
91,-0.05692201852798462,-0.05692201852798462,0.0,0,0,0.0,0.6134453781512605,0.7037037037037037
92,-0.006239593029022217,-0.006239593029022217,0.0,0,0,0.0,0.592436974789916,0.7037037037037037
93,-0.11910998076200485,-0.11910998076200485,0.0,0,0,0.0,0.5966386554621849,0.7037037037037037
94,0.004661187529563904,0.004661187529563904,0.0,0,0,0.0,0.5882352941176471,0.7037037037037037
95,0.016364291310310364,0.016364291310310364,0.0,0,0,0.0,0.5966386554621849,0.6666666666666666
96,-0.0118914395570755,-0.0118914395570755,0.0,0,0,0.0,0.6008403361344538,0.7777777777777778
97,-0.038029611110687256,-0.038029611110687256,0.0,0,0,0.0,0.5672268907563025,0.7777777777777778
98,-0.03430059552192688,-0.03430059552192688,0.0,0,0,0.0,0.5840336134453782,0.7407407407407407
99,0.06510722637176514,0.06510722637176514,0.0,0,0,0.0,0.592436974789916,0.7777777777777778
